time,temperature,humidity,ph,ec
2025-05-17 9:00:00,24.030 ,54.350 ,7.260 ,0.200 
2025-05-17 10:00:00,24.300 ,56.210 ,7.280 ,0.220 
2025-05-17 11:00:00,24.230 ,56.610 ,7.310 ,0.210 
2025-05-17 12:00:00,23.980 ,53.230 ,7.330 ,0.180 
2025-05-17 13:00:00,23.960 ,55.380 ,7.300 ,0.180 
2025-05-17 14:00:00,23.960 ,52.500 ,7.330 ,0.200 
2025-05-17 15:00:00,24.030 ,53.390 ,7.310 ,0.200 
2025-05-17 16:00:00,23.920 ,51.390 ,7.310 ,0.210 
2025-05-17 17:00:00,23.920 ,53.780 ,7.300 ,0.190 
2025-05-17 18:00:00,23.780 ,53.440 ,7.350 ,0.180 
2025-05-17 19:00:00,23.740 ,54.070 ,7.390 ,0.210 
2025-05-17 20:00:00,23.710 ,52.450 ,7.360 ,0.210 
2025-05-17 21:00:00,23.740 ,49.500 ,7.310 ,0.190 
2025-05-17 22:00:00,22.790 ,53.350 ,7.280 ,0.210 
2025-05-17 23:00:00,22.540 ,50.010 ,7.280 ,0.200 
2025-05-18 0:00:00,22.270 ,50.220 ,7.290 ,0.210 
2025-05-18 1:00:00,21.960 ,51.890 ,7.290 ,0.180 
2025-05-18 2:00:00,21.900 ,49.680 ,7.260 ,0.190 
2025-05-18 3:00:00,21.720 ,50.850 ,7.250 ,0.200 
2025-05-18 4:00:00,21.750 ,50.550 ,7.270 ,0.190 
2025-05-18 5:00:00,21.720 ,52.550 ,7.270 ,0.180 
2025-05-18 6:00:00,21.590 ,52.650 ,7.270 ,0.180 
2025-05-18 7:00:00,21.720 ,51.210 ,7.290 ,0.180 
2025-05-18 8:00:00,23.020 ,54.040 ,7.280 ,0.190 
2025-05-18 9:00:00,23.510 ,54.110 ,7.310 ,0.210 
2025-05-18 10:00:00,23.540 ,54.420 ,7.320 ,0.200 
2025-05-18 11:00:00,23.500 ,53.130 ,7.340 ,0.210 
2025-05-18 12:00:00,23.740 ,50.840 ,7.290 ,0.220 
2025-05-18 13:00:00,23.780 ,55.350 ,7.320 ,0.210 
2025-05-18 14:00:00,23.750 ,55.030 ,7.380 ,0.210 
2025-05-18 15:00:00,23.720 ,56.850 ,7.350 ,0.220 
2025-05-18 16:00:00,23.750 ,57.410 ,7.330 ,0.210 
2025-05-18 17:00:00,23.690 ,58.140 ,7.360 ,0.190 
2025-05-18 18:00:00,23.590 ,52.500 ,7.390 ,0.200 
2025-05-18 19:00:00,23.610 ,51.880 ,7.390 ,0.180 
2025-05-18 20:00:00,23.440 ,54.290 ,7.340 ,0.190 
2025-05-18 21:00:00,23.480 ,55.380 ,7.310 ,0.220 
2025-05-18 22:00:00,22.560 ,53.080 ,7.320 ,0.200 
2025-05-18 23:00:00,22.230 ,49.810 ,7.330 ,0.200 
2025-05-19 0:00:00,21.900 ,49.670 ,7.270 ,0.200 
2025-05-19 1:00:00,21.720 ,50.080 ,7.310 ,0.200 
2025-05-19 2:00:00,21.560 ,52.970 ,7.280 ,0.210 
2025-05-19 3:00:00,21.530 ,50.300 ,7.290 ,0.200 
2025-05-19 4:00:00,21.410 ,50.680 ,7.280 ,0.200 
2025-05-19 5:00:00,21.320 ,51.160 ,7.300 ,0.210 
2025-05-19 6:00:00,21.130 ,52.260 ,7.300 ,0.190 
2025-05-19 7:00:00,21.240 ,54.360 ,7.230 ,0.240 
2025-05-19 8:00:00,22.350 ,52.730 ,7.130 ,0.320 
2025-05-19 9:00:00,22.790 ,52.140 ,7.160 ,0.340 
2025-05-19 10:00:00,23.090 ,57.670 ,7.160 ,0.400 
2025-05-19 11:00:00,23.410 ,54.260 ,7.155 ,0.430 
2025-05-19 12:00:00,23.460 ,57.620 ,7.150 ,0.460 
2025-05-19 13:00:00,23.270 ,51.200 ,7.080 ,0.520 
2025-05-19 14:00:00,23.410 ,51.970 ,6.970 ,0.570 
2025-05-19 15:00:00,22.930 ,55.770 ,6.910 ,0.640 
2025-05-19 16:00:00,23.410 ,56.170 ,6.910 ,0.630 
2025-05-19 17:00:00,23.430 ,51.430 ,6.920 ,0.630 
2025-05-19 18:00:00,23.030 ,50.830 ,6.940 ,0.640 
2025-05-19 19:00:00,22.950 ,51.560 ,6.950 ,0.640 
2025-05-19 20:00:00,22.830 ,50.340 ,6.980 ,0.710 
2025-05-19 21:00:00,23.030 ,52.120 ,6.980 ,0.750 
2025-05-19 22:00:00,22.240 ,52.000 ,6.950 ,0.680 
2025-05-19 23:00:00,22.123 ,51.777 ,6.964 ,0.688 
2025-05-20 0:00:00,22.006 ,51.554 ,6.978 ,0.696 
2025-05-20 1:00:00,21.889 ,51.331 ,6.992 ,0.704 
2025-05-20 2:00:00,21.771 ,51.109 ,7.006 ,0.712 
2025-05-20 3:00:00,21.654 ,50.886 ,7.020 ,0.720 
2025-05-20 4:00:00,21.537 ,50.663 ,7.050 ,0.720 
2025-05-20 5:00:00,21.420 ,50.440 ,7.060 ,0.720 
2025-05-20 6:00:00,21.280 ,52.620 ,7.060 ,0.670 
2025-05-20 7:00:00,21.750 ,53.850 ,7.070 ,0.750 
2025-05-20 8:00:00,22.630 ,53.080 ,7.050 ,0.660 
2025-05-20 9:00:00,22.810 ,57.490 ,7.050 ,0.690 
2025-05-20 10:00:00,22.930 ,59.550 ,7.010 ,0.960 
2025-05-20 11:00:00,23.060 ,57.890 ,7.000 ,0.790 
2025-05-20 12:00:00,23.210 ,53.590 ,6.980 ,0.930 
2025-05-20 13:00:00,23.020 ,56.770 ,6.890 ,0.950 
2025-05-20 14:00:00,23.370 ,51.730 ,6.830 ,0.970 
2025-05-20 15:00:00,23.740 ,54.430 ,6.840 ,0.960 
2025-05-20 16:00:00,23.720 ,56.320 ,6.850 ,1.060 
2025-05-20 17:00:00,23.550 ,57.480 ,6.850 ,1.110 
2025-05-20 18:00:00,23.750 ,51.150 ,6.845 ,1.085 
2025-05-20 19:00:00,23.460 ,58.780 ,6.840 ,1.060 
2025-05-20 20:00:00,23.370 ,53.100 ,6.820 ,1.080 
2025-05-20 21:00:00,23.040 ,56.050 ,6.810 ,1.160 
2025-05-20 22:00:00,22.610 ,54.830 ,6.840 ,1.000 
2025-05-20 23:00:00,22.521 ,54.253 ,6.832 ,1.026 
2025-05-21 0:00:00,22.433 ,53.676 ,6.824 ,1.052 
2025-05-21 1:00:00,22.344 ,53.099 ,6.816 ,1.078 
2025-05-21 2:00:00,22.256 ,52.521 ,6.808 ,1.104 
2025-05-21 3:00:00,22.167 ,51.944 ,6.800 ,1.130 
2025-05-21 4:00:00,22.079 ,51.367 ,6.850 ,1.000 
2025-05-21 5:00:00,21.990 ,50.790 ,6.860 ,1.090 
2025-05-21 6:00:00,22.160 ,52.150 ,6.860 ,1.150 
2025-05-21 7:00:00,23.510 ,53.450 ,6.820 ,0.940 
2025-05-21 8:00:00,23.990 ,54.010 ,6.860 ,1.060 
2025-05-21 9:00:00,24.160 ,56.720 ,6.830 ,1.130 
2025-05-21 10:00:00,23.910 ,49.900 ,6.820 ,1.020 
2025-05-21 11:00:00,23.850 ,52.460 ,6.810 ,1.090 
2025-05-21 12:00:00,23.690 ,57.720 ,6.810 ,0.980 
2025-05-21 13:00:00,23.610 ,57.030 ,6.790 ,1.040 
2025-05-21 14:00:00,23.820 ,48.960 ,6.760 ,1.190 
2025-05-21 15:00:00,23.890 ,51.670 ,6.820 ,0.960 
2025-05-21 16:00:00,24.020 ,51.150 ,6.910 ,0.910 
2025-05-21 17:00:00,23.990 ,52.600 ,6.970 ,0.870 
2025-05-21 18:00:00,24.050 ,50.610 ,7.010 ,0.790 
2025-05-21 19:00:00,23.660 ,55.460 ,7.050 ,0.850 
2025-05-21 20:00:00,23.510 ,55.360 ,7.120 ,0.700 
2025-05-21 21:00:00,23.270 ,53.160 ,7.150 ,0.680 
2025-05-21 22:00:00,23.179 ,53.113 ,7.163 ,0.670 
2025-05-21 23:00:00,23.088 ,53.065 ,7.177 ,0.660 
2025-05-22 0:00:00,22.996 ,53.018 ,7.190 ,0.650 
2025-05-22 1:00:00,22.905 ,52.970 ,7.203 ,0.640 
2025-05-22 2:00:00,22.814 ,52.923 ,7.217 ,0.630 
2025-05-22 3:00:00,22.723 ,52.875 ,7.230 ,0.620 
2025-05-22 4:00:00,22.631 ,52.828 ,7.260 ,0.610 
2025-05-22 5:00:00,22.540 ,52.780 ,7.260 ,0.530 
2025-05-22 6:00:00,22.250 ,53.460 ,7.270 ,0.550 
2025-05-22 7:00:00,22.410 ,51.780 ,7.290 ,0.540 
2025-05-22 8:00:00,23.360 ,53.370 ,7.320 ,0.530 
2025-05-22 9:00:00,24.030 ,57.210 ,7.340 ,0.580 
2025-05-22 10:00:00,24.160 ,49.530 ,7.340 ,0.510 
2025-05-22 11:00:00,24.060 ,50.230 ,7.360 ,0.550 
2025-05-22 12:00:00,23.860 ,57.110 ,7.370 ,0.500 
2025-05-22 13:00:00,23.660 ,54.090 ,7.400 ,0.470 
2025-05-22 14:00:00,23.860 ,53.240 ,7.390 ,0.400 
2025-05-22 15:00:00,24.130 ,55.090 ,7.380 ,0.440 
2025-05-22 16:00:00,23.950 ,50.280 ,7.450 ,0.430 
2025-05-22 17:00:00,23.840 ,57.830 ,7.490 ,0.430 
2025-05-22 18:00:00,23.820 ,50.480 ,7.490 ,0.430 
2025-05-22 19:00:00,23.590 ,53.450 ,7.460 ,0.390 
2025-05-22 20:00:00,23.610 ,56.230 ,7.430 ,0.370 
2025-05-22 21:00:00,23.850 ,47.710 ,7.400 ,0.360 
2025-05-22 22:00:00,23.210 ,52.670 ,7.390 ,0.360 
2025-05-22 23:00:00,23.063 ,52.829 ,7.402 ,0.348 
2025-05-23 0:00:00,22.916 ,52.987 ,7.414 ,0.336 
2025-05-23 1:00:00,22.769 ,53.146 ,7.426 ,0.324 
2025-05-23 2:00:00,22.621 ,53.304 ,7.438 ,0.312 
2025-05-23 3:00:00,22.474 ,53.463 ,7.450 ,0.300 
2025-05-23 4:00:00,22.327 ,53.621 ,7.470 ,0.310 
2025-05-23 5:00:00,22.180 ,53.780 ,7.470 ,0.300 
2025-05-23 6:00:00,22.240 ,49.260 ,7.470 ,0.290 
2025-05-23 7:00:00,22.790 ,55.470 ,7.460 ,0.290 
2025-05-23 8:00:00,23.260 ,52.810 ,7.490 ,0.280 
2025-05-23 9:00:00,23.290 ,55.700 ,7.500 ,0.280 
2025-05-23 10:00:00,23.330 ,50.780 ,7.520 ,0.270 
2025-05-23 11:00:00,23.460 ,50.020 ,7.540 ,0.280 
2025-05-23 12:00:00,23.460 ,51.830 ,7.510 ,0.250 
2025-05-23 13:00:00,23.640 ,50.170 ,7.530 ,0.260 
2025-05-23 14:00:00,23.750 ,56.210 ,7.540 ,0.240 
2025-05-23 15:00:00,23.840 ,55.480 ,7.530 ,0.240 
2025-05-23 16:00:00,23.880 ,57.110 ,7.560 ,0.230 
2025-05-23 17:00:00,23.690 ,55.190 ,7.590 ,0.240 
2025-05-23 18:00:00,23.640 ,57.330 ,7.610 ,0.230 
2025-05-23 19:00:00,23.620 ,51.200 ,7.630 ,0.270 
2025-05-23 20:00:00,23.510 ,52.580 ,7.660 ,0.240 
2025-05-23 21:00:00,23.340 ,55.180 ,7.630 ,0.230 
2025-05-23 22:00:00,22.750 ,55.010 ,7.560 ,0.230 
2025-05-23 23:00:00,22.597 ,54.061 ,7.552 ,0.224 
2025-05-24 0:00:00,22.444 ,53.113 ,7.544 ,0.218 
2025-05-24 1:00:00,22.291 ,52.164 ,7.536 ,0.212 
2025-05-24 2:00:00,22.139 ,51.216 ,7.528 ,0.206 
2025-05-24 3:00:00,21.986 ,50.267 ,7.520 ,0.200 
2025-05-24 4:00:00,21.833 ,49.319 ,7.490 ,0.200 
2025-05-24 5:00:00,21.680 ,48.370 ,7.490 ,0.220 
2025-05-24 6:00:00,21.600 ,49.090 ,7.520 ,0.220 
2025-05-24 7:00:00,22.270 ,54.320 ,7.520 ,0.220 
2025-05-24 8:00:00,22.760 ,54.750 ,7.530 ,0.190 
2025-05-24 9:00:00,22.920 ,58.250 ,7.570 ,0.220 
2025-05-24 10:00:00,23.040 ,58.200 ,7.600 ,0.200 
2025-05-24 11:00:00,23.190 ,54.390 ,7.630 ,0.190 
2025-05-24 12:00:00,23.240 ,52.560 ,7.650 ,0.190 
2025-05-24 13:00:00,23.430 ,54.020 ,7.650 ,0.190 
2025-05-24 14:00:00,23.540 ,53.360 ,7.660 ,0.200 
2025-05-24 15:00:00,23.530 ,57.750 ,7.680 ,0.180 
2025-05-24 16:00:00,23.410 ,55.570 ,7.665 ,0.195 
2025-05-24 17:00:00,23.360 ,55.240 ,7.650 ,0.210 
2025-05-24 18:00:00,23.130 ,58.260 ,7.690 ,0.180 
2025-05-24 19:00:00,23.100 ,50.180 ,7.700 ,0.190 
2025-05-24 20:00:00,23.290 ,51.650 ,7.690 ,0.200 
2025-05-24 21:00:00,22.520 ,53.770 ,7.710 ,0.180 
2025-05-24 22:00:00,22.250 ,53.430 ,7.690 ,0.190 
2025-05-24 23:00:00,21.940 ,51.630 ,7.640 ,0.210 
2025-05-25 0:00:00,21.970 ,50.490 ,7.620 ,0.180 
2025-05-25 1:00:00,21.720 ,50.210 ,7.610 ,0.200 
2025-05-25 2:00:00,21.690 ,49.280 ,7.600 ,0.190 
2025-05-25 3:00:00,21.690 ,49.750 ,7.610 ,0.170 
2025-05-25 4:00:00,21.600 ,49.820 ,7.590 ,0.200 
2025-05-25 5:00:00,21.510 ,51.600 ,7.590 ,0.170 
2025-05-25 6:00:00,21.680 ,50.870 ,7.540 ,0.180 
2025-05-25 7:00:00,22.890 ,57.620 ,7.560 ,0.180 
2025-05-25 8:00:00,23.440 ,54.610 ,7.560 ,0.170 
2025-05-25 9:00:00,23.550 ,53.580 ,7.600 ,0.180 
2025-05-25 10:00:00,23.570 ,54.780 ,7.630 ,0.180 
2025-05-25 11:00:00,23.690 ,56.090 ,7.660 ,0.180 
2025-05-25 12:00:00,23.590 ,61.750 ,7.660 ,0.190 
2025-05-25 13:00:00,23.590 ,54.480 ,7.690 ,0.180 
2025-05-25 14:00:00,23.580 ,58.980 ,7.700 ,0.180 
2025-05-25 15:00:00,23.400 ,58.770 ,7.720 ,0.190 
2025-05-25 16:00:00,23.340 ,59.350 ,7.720 ,0.190 
2025-05-25 17:00:00,23.550 ,56.030 ,7.670 ,0.190 
2025-05-25 18:00:00,23.360 ,58.760 ,7.650 ,0.170 
2025-05-25 19:00:00,23.310 ,54.080 ,7.680 ,0.200 
2025-05-25 20:00:00,23.200 ,59.190 ,7.690 ,0.170 
2025-05-25 21:00:00,22.560 ,55.470 ,7.670 ,0.200 
2025-05-25 22:00:00,22.200 ,55.610 ,7.640 ,0.200 
2025-05-25 23:00:00,22.070 ,52.690 ,7.610 ,0.200 
2025-05-26 0:00:00,22.040 ,52.560 ,7.610 ,0.170 
2025-05-26 1:00:00,21.970 ,52.630 ,7.560 ,0.160 
2025-05-26 2:00:00,21.890 ,50.590 ,7.540 ,0.190 
2025-05-26 3:00:00,21.780 ,51.120 ,7.560 ,0.160 
2025-05-26 4:00:00,21.690 ,50.300 ,7.560 ,0.160 
2025-05-26 5:00:00,21.630 ,51.310 ,7.540 ,0.190 
2025-05-26 6:00:00,21.920 ,50.930 ,7.540 ,0.160 
2025-05-26 7:00:00,23.170 ,58.040 ,7.560 ,0.170 
2025-05-26 8:00:00,23.530 ,57.310 ,7.390 ,0.245 
2025-05-26 9:00:00,23.620 ,58.570 ,7.220 ,0.320 
2025-05-26 10:00:00,23.550 ,52.170 ,6.980 ,0.560 
2025-05-26 11:00:00,23.460 ,54.600 ,7.000 ,0.600 
2025-05-26 12:00:00,23.260 ,54.310 ,6.770 ,0.700 
2025-05-26 13:00:00,22.930 ,52.660 ,6.910 ,0.820 
2025-05-26 14:00:00,23.240 ,54.180 ,6.840 ,0.940 
2025-05-26 15:00:00,23.330 ,56.740 ,6.841 ,0.939 
2025-05-26 16:00:00,23.330 ,54.820 ,6.843 ,0.938 
2025-05-26 17:00:00,23.480 ,50.310 ,6.844 ,0.937 
2025-05-26 18:00:00,23.170 ,49.570 ,6.845 ,0.936 
2025-05-26 19:00:00,23.300 ,49.870 ,6.846 ,0.935 
2025-05-26 20:00:00,22.990 ,50.740 ,6.848 ,0.934 
2025-05-26 21:00:00,22.740 ,51.510 ,6.849 ,0.933 
2025-05-26 22:00:00,22.626 ,51.270 ,6.850 ,0.932 
2025-05-26 23:00:00,22.513 ,51.030 ,6.851 ,0.931 
2025-05-27 0:00:00,22.399 ,50.790 ,6.853 ,0.929 
2025-05-27 1:00:00,22.285 ,50.550 ,6.854 ,0.928 
2025-05-27 2:00:00,22.171 ,50.310 ,6.855 ,0.927 
2025-05-27 3:00:00,22.057 ,50.070 ,6.856 ,0.926 
2025-05-27 4:00:00,21.944 ,49.830 ,6.858 ,0.925 
2025-05-27 5:00:00,21.830 ,49.590 ,6.859 ,0.924 
2025-05-27 6:00:00,21.730 ,50.660 ,6.860 ,0.923 
2025-05-27 7:00:00,22.380 ,53.830 ,6.861 ,0.922 
2025-05-27 8:00:00,23.570 ,52.120 ,6.863 ,0.921 
2025-05-27 9:00:00,23.760 ,47.130 ,6.864 ,0.920 
2025-05-27 10:00:00,23.820 ,50.130 ,6.865 ,0.919 
2025-05-27 11:00:00,23.170 ,49.620 ,6.867 ,0.918 
2025-05-27 12:00:00,22.820 ,53.830 ,6.868 ,0.917 
2025-05-27 13:00:00,22.950 ,53.230 ,6.869 ,0.916 
2025-05-27 14:00:00,23.210 ,53.750 ,6.870 ,0.915 
2025-05-27 15:00:00,23.090 ,53.330 ,6.872 ,0.914 
2025-05-27 16:00:00,23.370 ,52.690 ,6.873 ,0.913 
2025-05-27 17:00:00,23.380 ,49.470 ,6.874 ,0.912 
2025-05-27 18:00:00,23.370 ,54.740 ,6.875 ,0.911 
2025-05-27 19:00:00,23.230 ,55.390 ,6.877 ,0.909 
2025-05-27 20:00:00,22.930 ,48.260 ,6.878 ,0.908 
2025-05-27 21:00:00,23.090 ,54.960 ,6.879 ,0.907 
2025-05-27 22:00:00,22.620 ,53.870 ,6.880 ,0.906 
2025-05-27 23:00:00,22.489 ,53.617 ,6.882 ,0.905 
2025-05-28 0:00:00,22.357 ,53.364 ,6.883 ,0.904 
2025-05-28 1:00:00,22.226 ,53.111 ,6.884 ,0.903 
2025-05-28 2:00:00,22.094 ,52.859 ,6.886 ,0.902 
2025-05-28 3:00:00,21.963 ,52.606 ,6.887 ,0.901 
2025-05-28 4:00:00,21.831 ,52.353 ,6.888 ,0.900 
2025-05-28 5:00:00,21.700 ,52.100 ,6.889 ,0.899 
2025-05-28 6:00:00,21.680 ,50.430 ,6.891 ,0.898 
2025-05-28 7:00:00,22.540 ,53.430 ,6.892 ,0.897 
2025-05-28 8:00:00,22.780 ,58.640 ,6.893 ,0.896 
2025-05-28 9:00:00,23.240 ,59.000 ,6.894 ,0.895 
2025-05-28 10:00:00,23.740 ,50.420 ,6.896 ,0.894 
2025-05-28 11:00:00,23.650 ,59.150 ,6.897 ,0.893 
2025-05-28 12:00:00,23.530 ,48.430 ,6.898 ,0.892 
2025-05-28 13:00:00,23.210 ,57.060 ,6.899 ,0.890 
2025-05-28 14:00:00,24.360 ,58.010 ,6.901 ,0.889 
2025-05-28 15:00:00,24.680 ,57.380 ,6.902 ,0.888 
2025-05-28 16:00:00,24.790 ,56.080 ,6.903 ,0.887 
2025-05-28 17:00:00,24.810 ,56.760 ,6.904 ,0.886 
2025-05-28 18:00:00,24.870 ,55.000 ,6.906 ,0.885 
2025-05-28 19:00:00,24.890 ,57.650 ,6.907 ,0.884 
2025-05-28 20:00:00,24.890 ,53.260 ,6.908 ,0.883 
2025-05-28 21:00:00,24.240 ,53.840 ,6.910 ,0.882 
2025-05-28 22:00:00,23.760 ,51.520 ,6.911 ,0.881 
2025-05-28 23:00:00,23.695 ,51.715 ,6.912 ,0.880 
2025-05-29 0:00:00,23.630 ,51.910 ,6.913 ,0.879 
2025-05-29 1:00:00,23.565 ,52.105 ,6.915 ,0.878 
2025-05-29 2:00:00,23.500 ,52.300 ,6.916 ,0.877 
2025-05-29 3:00:00,23.435 ,52.495 ,6.917 ,0.876 
2025-05-29 4:00:00,23.370 ,52.690 ,6.918 ,0.875 
2025-05-29 5:00:00,23.305 ,52.885 ,6.920 ,0.874 
2025-05-29 6:00:00,23.240 ,53.080 ,6.921 ,0.873 
2025-05-29 7:00:00,23.580 ,53.020 ,6.922 ,0.872 
2025-05-29 8:00:00,24.960 ,55.650 ,6.923 ,0.870 
2025-05-29 9:00:00,25.090 ,49.720 ,6.925 ,0.869 
2025-05-29 10:00:00,25.010 ,53.390 ,6.926 ,0.868 
2025-05-29 11:00:00,24.920 ,51.340 ,6.927 ,0.867 
2025-05-29 12:00:00,24.870 ,60.420 ,6.928 ,0.866 
2025-05-29 13:00:00,24.890 ,58.000 ,6.930 ,0.865 
2025-05-29 14:00:00,25.320 ,55.520 ,6.931 ,0.864 
2025-05-29 15:00:00,24.880 ,51.780 ,6.932 ,0.863 
2025-05-29 16:00:00,25.010 ,56.720 ,6.934 ,0.862 
2025-05-29 17:00:00,25.180 ,52.620 ,6.935 ,0.861 
2025-05-29 18:00:00,24.920 ,51.850 ,6.936 ,0.860 
2025-05-29 19:00:00,24.990 ,50.140 ,6.937 ,0.859 
2025-05-29 20:00:00,24.850 ,48.280 ,6.939 ,0.858 
2025-05-29 21:00:00,25.050 ,49.170 ,6.940 ,0.857 
2025-05-29 22:00:00,24.290 ,52.900 ,6.941 ,0.856 
2025-05-29 23:00:00,24.164 ,53.050 ,6.942 ,0.855 
2025-05-30 0:00:00,24.039 ,53.200 ,6.944 ,0.854 
2025-05-30 1:00:00,23.913 ,53.350 ,6.945 ,0.853 
2025-05-30 2:00:00,23.787 ,53.500 ,6.946 ,0.852 
2025-05-30 3:00:00,23.661 ,53.650 ,6.947 ,0.850 
2025-05-30 4:00:00,23.536 ,53.800 ,6.949 ,0.849 
2025-05-30 5:00:00,23.410 ,53.950 ,6.950 ,0.848 
2025-05-30 6:00:00,23.530 ,51.150 ,6.951 ,0.847 
2025-05-30 7:00:00,24.200 ,56.250 ,6.953 ,0.846 
2025-05-30 8:00:00,24.890 ,55.690 ,6.954 ,0.845 
2025-05-30 9:00:00,24.960 ,52.690 ,6.955 ,0.844 
2025-05-30 10:00:00,24.950 ,51.130 ,6.956 ,0.843 
2025-05-30 11:00:00,24.850 ,52.920 ,6.958 ,0.842 
2025-05-30 12:00:00,24.840 ,53.690 ,6.959 ,0.841 
2025-05-30 13:00:00,25.150 ,54.790 ,6.960 ,0.840 
2025-05-30 14:00:00,25.190 ,58.540 ,6.961 ,0.839 
2025-05-30 15:00:00,25.190 ,54.460 ,6.963 ,0.838 
2025-05-30 16:00:00,25.210 ,54.720 ,6.964 ,0.837 
2025-05-30 17:00:00,25.020 ,52.140 ,6.965 ,0.836 
2025-05-30 18:00:00,24.950 ,51.640 ,6.966 ,0.835 
2025-05-30 19:00:00,24.640 ,48.350 ,6.968 ,0.834 
2025-05-30 20:00:00,25.210 ,53.710 ,6.969 ,0.833 
2025-05-30 21:00:00,24.820 ,51.610 ,6.970 ,0.831 
2025-05-30 22:00:00,24.170 ,53.000 ,6.971 ,0.830 
2025-05-30 23:00:00,24.074 ,52.896 ,6.973 ,0.829 
2025-05-31 0:00:00,23.979 ,52.791 ,6.974 ,0.828 
2025-05-31 1:00:00,23.883 ,52.687 ,6.975 ,0.827 
2025-05-31 2:00:00,23.787 ,52.583 ,6.977 ,0.826 
2025-05-31 3:00:00,23.691 ,52.479 ,6.978 ,0.825 
2025-05-31 4:00:00,23.596 ,52.374 ,6.979 ,0.824 
2025-05-31 5:00:00,23.500 ,52.270 ,6.980 ,0.823 
2025-05-31 6:00:00,23.570 ,51.300 ,6.982 ,0.822 
2025-05-31 7:00:00,24.710 ,55.570 ,6.983 ,0.821 
2025-05-31 8:00:00,25.270 ,57.090 ,6.984 ,0.820 
2025-05-31 9:00:00,25.050 ,52.840 ,6.985 ,0.819 
2025-05-31 10:00:00,24.850 ,54.340 ,6.987 ,0.818 
2025-05-31 11:00:00,24.670 ,54.790 ,6.988 ,0.817 
2025-05-31 12:00:00,24.990 ,53.130 ,6.989 ,0.816 
2025-05-31 13:00:00,24.870 ,53.600 ,6.990 ,0.815 
2025-05-31 14:00:00,25.050 ,59.070 ,6.992 ,0.814 
2025-05-31 15:00:00,25.270 ,60.030 ,6.993 ,0.813 
2025-05-31 16:00:00,25.340 ,52.730 ,6.994 ,0.811 
2025-05-31 17:00:00,25.400 ,55.130 ,6.995 ,0.810 
2025-05-31 18:00:00,24.910 ,57.730 ,6.997 ,0.809 
2025-05-31 19:00:00,25.040 ,56.490 ,6.998 ,0.808 
2025-05-31 20:00:00,25.210 ,53.720 ,6.999 ,0.807 
2025-05-31 21:00:00,24.530 ,56.300 ,7.001 ,0.806 
2025-05-31 22:00:00,24.020 ,53.700 ,7.002 ,0.805 
2025-05-31 23:00:00,23.860 ,52.660 ,7.003 ,0.804 
2025-06-01 0:00:00,23.660 ,53.910 ,7.004 ,0.803 
2025-06-01 1:00:00,23.640 ,50.460 ,7.006 ,0.802 
2025-06-01 2:00:00,23.680 ,51.470 ,7.007 ,0.801 
2025-06-01 3:00:00,23.620 ,53.470 ,7.008 ,0.800 
2025-06-01 4:00:00,23.540 ,52.390 ,7.009 ,0.799 
2025-06-01 5:00:00,23.510 ,51.440 ,7.011 ,0.798 
2025-06-01 6:00:00,23.810 ,49.640 ,7.012 ,0.797 
2025-06-01 7:00:00,24.910 ,55.600 ,7.013 ,0.796 
2025-06-01 8:00:00,25.430 ,50.710 ,7.014 ,0.795 
2025-06-01 9:00:00,25.420 ,55.250 ,7.016 ,0.794 
2025-06-01 10:00:00,25.390 ,57.960 ,7.017 ,0.793 
2025-06-01 11:00:00,25.470 ,59.240 ,7.018 ,0.791 
2025-06-01 12:00:00,25.290 ,56.670 ,7.020 ,0.790 
2025-06-01 13:00:00,25.460 ,56.610 ,7.021 ,0.789 
2025-06-01 14:00:00,25.430 ,59.230 ,7.022 ,0.788 
2025-06-01 15:00:00,25.460 ,58.010 ,7.023 ,0.787 
2025-06-01 16:00:00,25.460 ,57.570 ,7.025 ,0.786 
2025-06-01 17:00:00,25.710 ,58.130 ,7.026 ,0.785 
2025-06-01 18:00:00,25.700 ,57.780 ,7.027 ,0.784 
2025-06-01 19:00:00,25.660 ,58.390 ,7.028 ,0.783 
2025-06-01 20:00:00,25.370 ,52.390 ,7.030 ,0.782 
2025-06-01 21:00:00,24.790 ,54.460 ,7.031 ,0.781 
2025-06-01 22:00:00,24.410 ,55.000 ,7.032 ,0.780 
2025-06-01 23:00:00,24.390 ,54.430 ,7.033 ,0.779 
2025-06-02 0:00:00,24.170 ,51.620 ,7.035 ,0.778 
2025-06-02 1:00:00,24.050 ,50.150 ,7.036 ,0.777 
2025-06-02 2:00:00,23.930 ,50.330 ,7.037 ,0.776 
2025-06-02 3:00:00,23.910 ,52.000 ,7.038 ,0.775 
2025-06-02 4:00:00,23.790 ,54.390 ,7.040 ,0.774 
2025-06-02 5:00:00,23.760 ,53.080 ,7.041 ,0.772 
2025-06-02 6:00:00,23.920 ,51.240 ,7.042 ,0.771 
2025-06-02 7:00:00,24.600 ,52.180 ,7.044 ,0.770 
2025-06-02 8:00:00,24.750 ,53.070 ,7.045 ,0.769 
2025-06-02 9:00:00,24.640 ,54.880 ,7.046 ,0.768 
2025-06-02 10:00:00,24.790 ,54.370 ,7.047 ,0.767 
2025-06-02 11:00:00,24.890 ,59.120 ,7.049 ,0.766 
2025-06-02 12:00:00,25.110 ,53.890 ,7.050 ,0.765 
