time,temperature,humidity,ph,ec
2025-06-07 02:45:00,16.265 ,49.690 ,5.985 ,4.185 
2025-06-07 02:50:00,16.288 ,50.798 ,5.987 ,4.179 
2025-06-07 02:55:00,16.290 ,49.973 ,5.986 ,4.175 
2025-06-07 03:00:00,16.278 ,51.100 ,5.988 ,4.180 
2025-06-07 03:05:00,16.265 ,50.008 ,5.982 ,4.188 
2025-06-07 03:10:00,16.283 ,50.698 ,5.989 ,4.191 
2025-06-07 03:15:00,16.303 ,49.557 ,5.987 ,4.189 
2025-06-07 03:20:00,16.335 ,50.603 ,5.987 ,4.182 
2025-06-07 03:25:00,16.388 ,49.837 ,5.978 ,4.181 
2025-06-07 03:30:00,16.402 ,50.847 ,5.984 ,4.189 
2025-06-07 03:35:00,16.417 ,49.483 ,5.981 ,4.194 
2025-06-07 03:40:00,16.465 ,49.958 ,5.986 ,4.198 
2025-06-07 03:45:00,16.523 ,48.912 ,5.980 ,4.193 
2025-06-07 03:50:00,16.563 ,49.998 ,5.982 ,4.201 
2025-06-07 03:55:00,16.610 ,49.172 ,5.983 ,4.191 
2025-06-07 04:00:00,16.648 ,50.578 ,5.977 ,4.193 
2025-06-07 04:05:00,16.663 ,49.338 ,5.985 ,4.192 
2025-06-07 04:10:00,16.742 ,50.335 ,5.987 ,4.199 
2025-06-07 04:15:00,16.792 ,49.212 ,5.983 ,4.189 
2025-06-07 04:20:00,16.877 ,50.960 ,5.979 ,4.187 
2025-06-07 04:25:00,16.940 ,50.578 ,5.982 ,4.194 
2025-06-07 04:30:00,17.063 ,52.583 ,5.980 ,4.203 
2025-06-07 04:35:00,17.227 ,52.180 ,5.977 ,4.196 
2025-06-07 04:40:00,17.092 ,50.225 ,5.975 ,4.205 
2025-06-07 04:45:00,17.012 ,53.597 ,5.978 ,4.196 
2025-06-07 04:50:00,16.847 ,52.095 ,5.991 ,4.129 
2025-06-07 04:55:00,16.733 ,50.712 ,6.008 ,4.111 
2025-06-07 05:00:00,16.645 ,51.755 ,6.005 ,4.127 
2025-06-07 05:05:00,16.533 ,50.443 ,6.010 ,4.135 
2025-06-07 05:10:00,16.515 ,51.053 ,6.004 ,4.132 
2025-06-07 05:15:00,16.462 ,49.878 ,6.006 ,4.139 
2025-06-07 05:20:00,16.435 ,50.798 ,6.005 ,4.128 
2025-06-07 05:25:00,16.413 ,50.170 ,6.008 ,4.142 
2025-06-07 05:30:00,16.378 ,51.228 ,6.012 ,4.127 
2025-06-07 05:35:00,16.332 ,50.202 ,6.012 ,4.139 
2025-06-07 05:40:00,16.323 ,50.545 ,6.017 ,4.138 
2025-06-07 05:45:00,16.350 ,50.753 ,6.013 ,4.137 
2025-06-07 05:50:00,16.317 ,50.162 ,6.011 ,4.136 
2025-06-07 05:55:00,16.347 ,50.663 ,6.011 ,4.139 
2025-06-07 06:00:00,17.083 ,61.547 ,6.012 ,4.140 
2025-06-07 06:05:00,18.417 ,71.607 ,6.008 ,4.143 
2025-06-07 06:10:00,19.333 ,73.887 ,6.019 ,4.146 
2025-06-07 06:15:00,20.080 ,74.178 ,6.002 ,4.140 
2025-06-07 06:20:00,20.715 ,73.377 ,6.013 ,4.138 
2025-06-07 06:25:00,20.440 ,58.280 ,6.011 ,4.152 
2025-06-07 06:30:00,20.578 ,60.792 ,6.001 ,4.143 
2025-06-07 06:35:00,20.377 ,54.472 ,6.005 ,4.141 
2025-06-07 06:40:00,20.547 ,58.907 ,6.002 ,4.147 
2025-06-07 06:45:00,20.553 ,54.237 ,5.996 ,4.144 
2025-06-07 06:50:00,20.278 ,54.412 ,5.992 ,4.144 
2025-06-07 06:55:00,20.797 ,56.573 ,5.995 ,4.142 
2025-06-07 07:00:00,20.197 ,52.267 ,5.989 ,4.147 
2025-06-07 07:05:00,20.780 ,57.038 ,5.991 ,4.145 
2025-06-07 07:10:00,20.307 ,51.640 ,5.987 ,4.141 
2025-06-07 07:15:00,20.563 ,56.383 ,5.993 ,4.145 
2025-06-07 07:20:00,20.560 ,53.283 ,5.985 ,4.148 
2025-06-07 07:25:00,20.180 ,51.272 ,5.986 ,4.145 
2025-06-07 07:30:00,20.828 ,57.525 ,5.984 ,4.147 
2025-06-07 07:35:00,20.270 ,50.797 ,5.979 ,4.151 
2025-06-07 07:40:00,20.645 ,56.530 ,5.985 ,4.148 
2025-06-07 07:45:00,20.538 ,52.918 ,5.983 ,4.152 
2025-06-07 07:50:00,20.123 ,49.877 ,5.980 ,4.144 
2025-06-07 07:55:00,20.787 ,57.532 ,5.981 ,4.158 
2025-06-07 08:00:00,20.270 ,51.220 ,5.980 ,4.147 
2025-06-07 08:05:00,20.503 ,55.945 ,5.978 ,4.148 
2025-06-07 08:10:00,20.572 ,53.678 ,5.980 ,4.148 
2025-06-07 08:15:00,20.243 ,51.528 ,5.975 ,4.149 
2025-06-07 08:20:00,20.822 ,56.725 ,5.979 ,4.155 
2025-06-07 08:25:00,20.253 ,50.257 ,5.977 ,4.162 
2025-06-07 08:30:00,20.705 ,56.558 ,5.970 ,4.158 
2025-06-07 08:35:00,20.442 ,52.088 ,5.968 ,4.153 
2025-06-07 08:40:00,20.360 ,53.000 ,5.969 ,4.162 
2025-06-07 08:45:00,20.727 ,54.823 ,5.979 ,4.158 
2025-06-07 08:50:00,20.237 ,49.850 ,5.963 ,4.166 
2025-06-07 08:55:00,20.797 ,55.418 ,5.966 ,4.156 
2025-06-07 09:00:00,20.357 ,51.330 ,5.965 ,4.158 
2025-06-07 09:05:00,20.535 ,54.623 ,5.971 ,4.164 
2025-06-07 09:10:00,20.565 ,51.997 ,5.966 ,4.161 
2025-06-07 09:15:00,20.245 ,50.953 ,5.964 ,4.165 
2025-06-07 09:20:00,20.793 ,56.245 ,5.966 ,4.163 
2025-06-07 09:25:00,20.258 ,49.717 ,5.955 ,4.155 
2025-06-07 09:30:00,20.682 ,56.303 ,5.967 ,4.164 
2025-06-07 09:35:00,20.410 ,51.493 ,5.961 ,4.163 
2025-06-07 09:40:00,20.390 ,53.040 ,5.954 ,4.164 
2025-06-07 09:45:00,20.722 ,54.008 ,5.963 ,4.161 
2025-06-07 09:50:00,20.240 ,49.210 ,5.962 ,4.161 
2025-06-07 09:55:00,20.758 ,55.112 ,5.956 ,4.160 
2025-06-07 10:00:00,20.375 ,50.920 ,5.960 ,4.163 
2025-06-07 10:05:00,20.562 ,53.887 ,5.961 ,4.165 
2025-06-07 10:10:00,20.520 ,51.350 ,5.956 ,4.170 
2025-06-07 10:15:00,20.252 ,51.195 ,5.966 ,4.178 
2025-06-07 10:20:00,20.790 ,55.447 ,5.954 ,4.172 
2025-06-07 10:25:00,20.287 ,49.277 ,5.951 ,4.168 
2025-06-07 10:30:00,20.662 ,56.712 ,5.957 ,4.166 
2025-06-07 10:35:00,20.447 ,50.653 ,5.964 ,4.162 
2025-06-07 10:40:00,20.365 ,53.222 ,5.958 ,4.155 
2025-06-07 10:45:00,20.707 ,53.248 ,5.954 ,4.166 
2025-06-07 10:50:00,20.233 ,49.177 ,5.949 ,4.168 
2025-06-07 10:55:00,20.802 ,54.772 ,5.957 ,4.161 
2025-06-07 11:00:00,20.400 ,51.738 ,5.950 ,4.167 
2025-06-07 11:05:00,20.420 ,54.258 ,5.961 ,4.173 
2025-06-07 11:10:00,20.660 ,52.040 ,5.953 ,4.162 
2025-06-07 11:15:00,20.228 ,49.395 ,5.950 ,4.160 
2025-06-07 11:20:00,20.833 ,54.688 ,5.963 ,4.166 
2025-06-07 11:25:00,20.353 ,50.583 ,5.947 ,4.171 
2025-06-07 11:30:00,20.603 ,54.882 ,5.966 ,4.169 
2025-06-07 11:35:00,20.513 ,50.410 ,5.939 ,4.170 
2025-06-07 11:40:00,20.395 ,52.568 ,5.959 ,4.170 
2025-06-07 11:45:00,20.725 ,52.642 ,5.950 ,4.169 
2025-06-07 11:50:00,20.225 ,49.040 ,5.937 ,4.172 
2025-06-07 11:55:00,20.813 ,54.583 ,5.940 ,4.178 
2025-06-07 12:00:00,20.350 ,51.230 ,5.954 ,4.176 
2025-06-07 12:05:00,20.567 ,54.238 ,5.945 ,4.176 
2025-06-07 12:10:00,20.607 ,50.968 ,5.944 ,4.176 
2025-06-07 12:15:00,20.247 ,49.857 ,5.936 ,4.180 
2025-06-07 12:20:00,20.827 ,55.113 ,5.935 ,4.182 
2025-06-07 12:25:00,20.277 ,48.525 ,5.938 ,4.186 
2025-06-07 12:30:00,20.720 ,55.162 ,5.951 ,4.184 
2025-06-07 12:35:00,20.472 ,51.583 ,5.948 ,4.189 
2025-06-07 12:40:00,20.385 ,51.240 ,5.950 ,4.183 
2025-06-07 12:45:00,20.698 ,52.007 ,5.973 ,4.115 
2025-06-07 12:50:00,20.230 ,49.165 ,5.966 ,4.114 
2025-06-07 12:55:00,20.807 ,54.293 ,5.973 ,4.114 
2025-06-07 13:00:00,20.315 ,50.425 ,5.977 ,4.122 
2025-06-07 13:05:00,20.550 ,53.650 ,5.964 ,4.124 
2025-06-07 13:10:00,20.533 ,50.985 ,5.965 ,4.121 
2025-06-07 13:15:00,20.247 ,50.483 ,5.976 ,4.123 
2025-06-07 13:20:00,20.808 ,55.047 ,5.966 ,4.132 
2025-06-07 13:25:00,20.273 ,48.888 ,5.964 ,4.129 
2025-06-07 13:30:00,20.685 ,55.427 ,5.982 ,4.125 
2025-06-07 13:35:00,20.440 ,50.922 ,5.966 ,4.129 
2025-06-07 13:40:00,20.365 ,51.765 ,5.972 ,4.127 
2025-06-07 13:45:00,20.705 ,53.035 ,5.975 ,4.131 
2025-06-07 13:50:00,20.213 ,49.225 ,5.966 ,4.134 
2025-06-07 13:55:00,20.807 ,54.345 ,5.975 ,4.131 
2025-06-07 14:00:00,20.337 ,50.408 ,5.977 ,4.140 
2025-06-07 14:05:00,20.532 ,53.672 ,5.969 ,4.138 
2025-06-07 14:10:00,20.547 ,51.205 ,5.969 ,4.139 
2025-06-07 14:15:00,20.248 ,50.470 ,5.967 ,4.138 
2025-06-07 14:20:00,20.800 ,54.777 ,5.970 ,4.143 
2025-06-07 14:25:00,20.245 ,48.963 ,5.963 ,4.145 
2025-06-07 14:30:00,20.698 ,55.648 ,5.966 ,4.145 
2025-06-07 14:35:00,20.433 ,50.528 ,5.967 ,4.141 
2025-06-07 14:40:00,20.362 ,51.582 ,5.963 ,4.146 
2025-06-07 14:45:00,20.728 ,52.208 ,5.971 ,4.142 
2025-06-07 14:50:00,20.205 ,48.960 ,5.961 ,4.142 
2025-06-07 14:55:00,20.810 ,54.998 ,5.955 ,4.143 
2025-06-07 15:00:00,20.363 ,50.793 ,5.971 ,4.142 
2025-06-07 15:05:00,20.537 ,53.652 ,5.960 ,4.152 
2025-06-07 15:10:00,20.575 ,51.163 ,5.969 ,4.145 
2025-06-07 15:15:00,20.240 ,50.050 ,5.954 ,4.141 
2025-06-07 15:20:00,20.810 ,55.203 ,5.968 ,4.151 
2025-06-07 15:25:00,20.243 ,48.912 ,5.966 ,4.142 
2025-06-07 15:30:00,20.707 ,56.613 ,5.942 ,4.145 
2025-06-07 15:35:00,20.428 ,50.653 ,5.955 ,4.158 
2025-06-07 15:40:00,20.355 ,52.332 ,5.959 ,4.151 
2025-06-07 15:45:00,20.760 ,53.120 ,5.954 ,4.152 
2025-06-07 15:50:00,20.233 ,48.522 ,5.966 ,4.147 
2025-06-07 15:55:00,20.752 ,54.180 ,5.963 ,4.155 
2025-06-07 16:00:00,20.343 ,50.833 ,5.951 ,4.152 
2025-06-07 16:05:00,20.522 ,53.585 ,5.953 ,4.163 
2025-06-07 16:10:00,20.600 ,51.370 ,5.955 ,4.164 
2025-06-07 16:15:00,20.258 ,49.988 ,5.949 ,4.156 
2025-06-07 16:20:00,20.805 ,54.622 ,5.952 ,4.160 
2025-06-07 16:25:00,20.257 ,48.780 ,5.948 ,4.160 
2025-06-07 16:30:00,20.695 ,55.783 ,5.946 ,4.161 
2025-06-07 16:35:00,20.438 ,51.005 ,5.952 ,4.157 
2025-06-07 16:40:00,20.378 ,52.112 ,5.949 ,4.166 
2025-06-07 16:45:00,20.692 ,53.387 ,5.943 ,4.169 
2025-06-07 16:50:00,20.217 ,48.902 ,5.948 ,4.164 
2025-06-07 16:55:00,20.813 ,54.612 ,5.950 ,4.172 
2025-06-07 17:00:00,20.345 ,50.160 ,5.947 ,4.173 
2025-06-07 17:05:00,20.562 ,53.867 ,5.953 ,4.170 
2025-06-07 17:10:00,20.553 ,51.357 ,5.945 ,4.176 
2025-06-07 17:15:00,20.250 ,50.160 ,5.936 ,4.164 
2025-06-07 17:20:00,20.753 ,54.212 ,5.934 ,4.172 
2025-06-07 17:25:00,20.213 ,48.608 ,5.953 ,4.174 
2025-06-07 17:30:00,20.705 ,56.263 ,5.932 ,4.175 
2025-06-07 17:35:00,20.457 ,51.283 ,5.938 ,4.175 
2025-06-07 17:40:00,20.378 ,51.582 ,5.928 ,4.178 
2025-06-07 17:45:00,20.695 ,52.115 ,5.943 ,4.179 
2025-06-07 17:50:00,20.188 ,48.677 ,5.933 ,4.183 
2025-06-07 17:55:00,20.810 ,54.665 ,5.935 ,4.182 
2025-06-07 18:00:00,20.328 ,50.543 ,5.929 ,4.177 
2025-06-07 18:05:00,19.910 ,47.542 ,5.937 ,4.183 
2025-06-07 18:10:00,19.613 ,48.180 ,5.953 ,4.167 
2025-06-07 18:15:00,19.392 ,47.610 ,5.967 ,4.093 
2025-06-07 18:20:00,19.158 ,48.187 ,5.971 ,4.096 
2025-06-07 18:25:00,18.988 ,48.177 ,5.966 ,4.097 
2025-06-07 18:30:00,18.812 ,48.693 ,5.969 ,4.111 
2025-06-07 18:35:00,18.695 ,48.280 ,5.971 ,4.118 
2025-06-07 18:40:00,18.567 ,47.998 ,5.967 ,4.116 
2025-06-07 18:45:00,18.463 ,48.318 ,5.978 ,4.115 
2025-06-07 18:50:00,18.362 ,48.188 ,5.974 ,4.116 
2025-06-07 18:55:00,18.262 ,48.340 ,5.979 ,4.117 
2025-06-07 19:00:00,18.177 ,48.505 ,5.975 ,4.121 
2025-06-07 19:05:00,18.072 ,48.770 ,5.977 ,4.129 
2025-06-07 19:10:00,18.028 ,48.075 ,5.986 ,4.120 
2025-06-07 19:15:00,17.947 ,48.757 ,5.978 ,4.122 
2025-06-07 19:20:00,17.893 ,48.200 ,5.981 ,4.127 
2025-06-07 19:25:00,17.843 ,48.808 ,5.987 ,4.123 
2025-06-07 19:30:00,17.777 ,48.657 ,5.982 ,4.125 
2025-06-07 19:35:00,17.707 ,49.093 ,5.977 ,4.126 
2025-06-07 19:40:00,17.663 ,48.097 ,5.982 ,4.135 
2025-06-07 19:45:00,17.643 ,49.012 ,5.984 ,4.130 
2025-06-07 19:50:00,17.618 ,48.492 ,5.985 ,4.140 
2025-06-07 19:55:00,17.625 ,49.482 ,5.987 ,4.139 
2025-06-07 20:00:00,17.680 ,53.725 ,5.983 ,4.134 
2025-06-07 20:05:00,18.340 ,68.458 ,5.988 ,4.130 
2025-06-07 20:10:00,18.403 ,56.918 ,5.987 ,4.136 
2025-06-07 20:15:00,18.198 ,51.200 ,5.986 ,4.136 
2025-06-07 20:20:00,18.013 ,50.717 ,5.986 ,4.131 
2025-06-07 20:25:00,17.878 ,49.890 ,5.982 ,4.129 
2025-06-07 20:30:00,17.705 ,50.253 ,5.978 ,4.133 
2025-06-07 20:35:00,17.587 ,49.987 ,5.980 ,4.141 
2025-06-07 20:40:00,17.488 ,49.418 ,5.985 ,4.149 
2025-06-07 20:45:00,17.395 ,49.488 ,5.977 ,4.142 
2025-06-07 20:50:00,17.347 ,49.543 ,5.980 ,4.133 
2025-06-07 20:55:00,17.273 ,49.887 ,5.983 ,4.148 
2025-06-07 21:00:00,17.200 ,50.042 ,5.978 ,4.146 
2025-06-07 21:05:00,17.100 ,50.105 ,5.964 ,4.135 
2025-06-07 21:10:00,17.050 ,49.623 ,5.982 ,4.148 
2025-06-07 21:15:00,17.042 ,49.693 ,5.974 ,4.141 
2025-06-07 21:20:00,16.992 ,49.843 ,5.974 ,4.146 
2025-06-07 21:25:00,16.978 ,50.013 ,5.971 ,4.154 
2025-06-07 21:30:00,16.953 ,50.330 ,5.974 ,4.147 
2025-06-07 21:35:00,16.907 ,50.202 ,5.979 ,4.152 
2025-06-07 21:40:00,16.918 ,49.682 ,5.972 ,4.150 
2025-06-07 21:45:00,16.892 ,49.690 ,5.973 ,4.159 
2025-06-07 21:50:00,16.873 ,49.718 ,5.969 ,4.151 
2025-06-07 21:55:00,16.885 ,50.047 ,5.976 ,4.154 
2025-06-07 22:00:00,16.875 ,50.213 ,5.964 ,4.165 
2025-06-07 22:05:00,16.858 ,50.217 ,5.972 ,4.155 
2025-06-07 22:10:00,16.897 ,49.085 ,5.973 ,4.161 
2025-06-07 22:15:00,16.920 ,49.898 ,5.973 ,4.154 
2025-06-07 22:20:00,16.945 ,49.150 ,5.966 ,4.158 
2025-06-07 22:25:00,16.968 ,49.980 ,5.963 ,4.157 
2025-06-07 22:30:00,16.958 ,49.548 ,5.966 ,4.168 
2025-06-07 22:35:00,16.968 ,49.645 ,5.967 ,4.158 
2025-06-07 22:40:00,17.017 ,48.592 ,5.966 ,4.164 
2025-06-07 22:45:00,17.048 ,49.338 ,5.961 ,4.160 
2025-06-07 22:50:00,17.068 ,48.995 ,5.958 ,4.166 
2025-06-07 22:55:00,17.113 ,49.935 ,5.958 ,4.176 
2025-06-07 23:00:00,17.132 ,49.705 ,5.955 ,4.164 
2025-06-07 23:05:00,17.180 ,50.318 ,5.963 ,4.169 
2025-06-07 23:10:00,17.300 ,50.980 ,5.959 ,4.168 
2025-06-07 23:15:00,17.130 ,51.488 ,5.953 ,4.174 
2025-06-07 23:20:00,17.087 ,53.072 ,5.964 ,4.168 
2025-06-07 23:25:00,16.973 ,51.553 ,5.964 ,4.173 
2025-06-07 23:30:00,16.807 ,50.632 ,5.959 ,4.179 
2025-06-07 23:35:00,16.710 ,50.662 ,5.957 ,4.172 
2025-06-07 23:40:00,16.627 ,49.842 ,5.962 ,4.177 
2025-06-07 23:45:00,16.565 ,50.657 ,5.953 ,4.171 
2025-06-07 23:50:00,16.497 ,49.725 ,5.953 ,4.162 
2025-06-07 23:55:00,16.465 ,50.593 ,5.956 ,4.175 
2025-06-08 00:00:00,16.438 ,50.155 ,5.952 ,4.172 
2025-06-08 00:05:00,16.400 ,50.702 ,5.956 ,4.173 
2025-06-08 00:10:00,16.378 ,49.700 ,5.952 ,4.175 
2025-06-08 00:15:00,16.385 ,50.463 ,5.950 ,4.171 
2025-06-08 00:20:00,16.368 ,49.535 ,5.945 ,4.167 
2025-06-08 00:25:00,16.335 ,50.485 ,5.949 ,4.178 
2025-06-08 00:30:00,16.303 ,50.072 ,5.951 ,4.174 
2025-06-08 00:35:00,16.297 ,50.625 ,5.953 ,4.179 
2025-06-08 00:40:00,16.307 ,49.478 ,5.945 ,4.176 
2025-06-08 00:45:00,16.305 ,50.650 ,5.944 ,4.176 
2025-06-08 00:50:00,16.332 ,49.710 ,5.937 ,4.178 
2025-06-08 00:55:00,16.343 ,50.650 ,5.945 ,4.180 
2025-06-08 01:00:00,16.343 ,49.910 ,5.974 ,4.095 
2025-06-08 01:05:00,16.368 ,50.547 ,5.993 ,4.080 
2025-06-08 01:10:00,16.423 ,49.285 ,5.984 ,4.102 
2025-06-08 01:15:00,16.468 ,50.133 ,5.974 ,4.108 
2025-06-08 01:20:00,16.523 ,49.095 ,5.981 ,4.105 
2025-06-08 01:25:00,16.560 ,50.073 ,5.979 ,4.109 
2025-06-08 01:30:00,16.597 ,49.608 ,5.985 ,4.109 
2025-06-08 01:35:00,16.628 ,49.868 ,5.988 ,4.109 
2025-06-08 01:40:00,16.690 ,48.945 ,5.987 ,4.116 
2025-06-08 01:45:00,16.723 ,49.732 ,5.982 ,4.125 
2025-06-08 01:50:00,16.772 ,49.407 ,5.988 ,4.121 
2025-06-08 01:55:00,16.847 ,50.233 ,5.981 ,4.107 
2025-06-08 02:00:00,16.883 ,50.592 ,5.986 ,4.119 
2025-06-08 02:05:00,16.942 ,50.773 ,5.987 ,4.123 
2025-06-08 02:10:00,17.047 ,50.942 ,5.985 ,4.120 
2025-06-08 02:15:00,17.127 ,50.493 ,5.983 ,4.122 
2025-06-08 02:20:00,17.265 ,53.133 ,5.988 ,4.122 
2025-06-08 02:25:00,17.210 ,49.808 ,5.980 ,4.117 
2025-06-08 02:30:00,17.018 ,53.842 ,5.979 ,4.122 
2025-06-08 02:35:00,16.907 ,52.538 ,5.980 ,4.122 
2025-06-08 02:40:00,16.762 ,50.690 ,5.977 ,4.125 
2025-06-08 02:45:00,16.655 ,51.233 ,5.978 ,4.131 
2025-06-08 02:50:00,16.615 ,50.773 ,5.975 ,4.128 
2025-06-08 02:55:00,16.543 ,50.882 ,5.974 ,4.132 
2025-06-08 03:00:00,16.520 ,51.442 ,5.979 ,4.130 
2025-06-08 03:05:00,16.485 ,50.773 ,5.983 ,4.129 
2025-06-08 03:10:00,16.455 ,50.648 ,5.981 ,4.126 
2025-06-08 03:15:00,16.442 ,50.092 ,5.977 ,4.128 
2025-06-08 03:20:00,16.452 ,50.888 ,5.973 ,4.122 
2025-06-08 03:25:00,16.405 ,50.353 ,5.970 ,4.130 
2025-06-08 03:30:00,16.395 ,51.443 ,5.968 ,4.131 
2025-06-08 03:35:00,16.338 ,50.487 ,5.971 ,4.132 
2025-06-08 03:40:00,16.360 ,50.975 ,5.979 ,4.135 
2025-06-08 03:45:00,16.357 ,50.143 ,5.975 ,4.129 
2025-06-08 03:50:00,16.358 ,51.135 ,5.975 ,4.135 
2025-06-08 03:55:00,16.390 ,50.257 ,5.967 ,4.136 
2025-06-08 04:00:00,16.373 ,51.482 ,5.973 ,4.135 
2025-06-08 04:05:00,16.360 ,50.240 ,5.970 ,4.126 
2025-06-08 04:10:00,16.360 ,50.977 ,5.966 ,4.133 
2025-06-08 04:15:00,16.398 ,49.937 ,5.969 ,4.136 
2025-06-08 04:20:00,16.415 ,50.880 ,5.967 ,4.130 
2025-06-08 04:25:00,16.440 ,50.060 ,5.964 ,4.139 
2025-06-08 04:30:00,16.457 ,51.387 ,5.967 ,4.140 
2025-06-08 04:35:00,16.485 ,50.120 ,5.965 ,4.148 
2025-06-08 04:40:00,16.552 ,50.400 ,5.971 ,4.153 
2025-06-08 04:45:00,16.597 ,50.182 ,5.966 ,4.152 
2025-06-08 04:50:00,16.623 ,50.103 ,5.962 ,4.146 
2025-06-08 04:55:00,16.687 ,50.077 ,5.960 ,4.145 
2025-06-08 05:00:00,16.730 ,50.402 ,5.963 ,4.145 
2025-06-08 05:05:00,16.762 ,49.850 ,5.961 ,4.144 
2025-06-08 05:10:00,16.807 ,49.402 ,5.958 ,4.149 
2025-06-08 05:15:00,16.862 ,50.575 ,5.957 ,4.148 
2025-06-08 05:20:00,16.913 ,49.615 ,5.958 ,4.154 
2025-06-08 05:25:00,16.977 ,51.232 ,5.954 ,4.152 
2025-06-08 05:30:00,17.045 ,51.292 ,5.953 ,4.155 
2025-06-08 05:35:00,17.083 ,50.965 ,5.953 ,4.144 
2025-06-08 05:40:00,16.983 ,54.503 ,5.958 ,4.135 
2025-06-08 05:45:00,16.948 ,53.758 ,5.948 ,4.142 
2025-06-08 05:50:00,16.822 ,51.387 ,5.951 ,4.146 
2025-06-08 05:55:00,16.737 ,51.575 ,5.950 ,4.142 
2025-06-08 06:00:00,17.453 ,61.168 ,5.950 ,4.145 
2025-06-08 06:05:00,18.788 ,71.903 ,5.948 ,4.145 
2025-06-08 06:10:00,19.718 ,76.268 ,5.948 ,4.147 
2025-06-08 06:15:00,20.478 ,78.337 ,5.943 ,4.145 
2025-06-08 06:20:00,20.750 ,70.348 ,5.942 ,4.150 
2025-06-08 06:25:00,20.200 ,56.037 ,5.936 ,4.147 
2025-06-08 06:30:00,20.805 ,60.813 ,5.938 ,4.151 
2025-06-08 06:35:00,20.233 ,53.335 ,5.937 ,4.153 
2025-06-08 06:40:00,20.688 ,58.242 ,5.942 ,4.149 
2025-06-08 06:45:00,20.418 ,52.858 ,5.932 ,4.146 
2025-06-08 06:50:00,20.437 ,56.175 ,5.936 ,4.145 
2025-06-08 06:55:00,20.697 ,54.350 ,5.929 ,4.148 
2025-06-08 07:00:00,20.295 ,53.970 ,5.925 ,4.145 
2025-06-08 07:05:00,20.798 ,56.480 ,5.928 ,4.146 
2025-06-08 07:10:00,20.253 ,51.088 ,5.923 ,4.143 
2025-06-08 07:15:00,20.775 ,57.037 ,5.921 ,4.147 
2025-06-08 07:20:00,20.352 ,51.330 ,5.923 ,4.141 
2025-06-08 07:25:00,20.618 ,55.955 ,5.919 ,4.147 
2025-06-08 07:30:00,20.395 ,52.322 ,5.911 ,4.149 
2025-06-08 07:35:00,20.497 ,55.407 ,5.918 ,4.155 
2025-06-08 07:40:00,20.592 ,53.025 ,5.914 ,4.153 
2025-06-08 07:45:00,20.222 ,51.697 ,5.910 ,4.158 
2025-06-08 07:50:00,20.808 ,56.547 ,5.916 ,4.150 
2025-06-08 07:55:00,20.238 ,50.305 ,5.909 ,4.162 
2025-06-08 08:00:00,20.692 ,56.982 ,5.911 ,4.154 
2025-06-08 08:05:00,20.452 ,52.325 ,5.907 ,4.164 
2025-06-08 08:10:00,20.355 ,52.952 ,5.909 ,4.165 
2025-06-08 08:15:00,20.683 ,54.735 ,5.903 ,4.160 
2025-06-08 08:20:00,20.182 ,50.193 ,5.900 ,4.162 
2025-06-08 08:25:00,20.785 ,56.368 ,5.911 ,4.161 
2025-06-08 08:30:00,20.315 ,51.178 ,5.901 ,4.166 
2025-06-08 08:35:00,20.510 ,54.810 ,5.895 ,4.169 
2025-06-08 08:40:00,20.548 ,52.580 ,5.904 ,4.165 
2025-06-08 08:45:00,20.245 ,51.317 ,5.906 ,4.159 
2025-06-08 08:50:00,20.815 ,56.747 ,5.899 ,4.165 
2025-06-08 08:55:00,20.263 ,49.643 ,5.903 ,4.164 
2025-06-08 09:00:00,20.692 ,56.363 ,5.900 ,4.160 
2025-06-08 09:05:00,20.405 ,51.328 ,5.894 ,4.163 
2025-06-08 09:10:00,20.365 ,53.028 ,5.896 ,4.167 
2025-06-08 09:15:00,20.663 ,54.373 ,5.905 ,4.167 
2025-06-08 09:20:00,20.193 ,49.487 ,5.899 ,4.170 
2025-06-08 09:25:00,20.835 ,56.472 ,5.893 ,4.171 
2025-06-08 09:30:00,20.383 ,51.205 ,5.897 ,4.171 
2025-06-08 09:35:00,20.522 ,54.207 ,5.889 ,4.175 
2025-06-08 09:40:00,20.577 ,51.968 ,5.895 ,4.173 
2025-06-08 09:45:00,20.235 ,50.818 ,5.898 ,4.170 
2025-06-08 09:50:00,20.792 ,55.432 ,5.900 ,4.169 
2025-06-08 09:55:00,20.235 ,49.297 ,5.901 ,4.170 
2025-06-08 10:00:00,20.708 ,56.883 ,5.906 ,4.175 
2025-06-08 10:05:00,20.437 ,51.000 ,5.886 ,4.183 
2025-06-08 10:10:00,20.370 ,52.273 ,5.895 ,4.182 
2025-06-08 10:15:00,20.738 ,53.295 ,5.923 ,4.114 
2025-06-08 10:20:00,20.208 ,48.932 ,5.936 ,4.087 
2025-06-08 10:25:00,20.818 ,55.318 ,5.928 ,4.102 
2025-06-08 10:30:00,20.377 ,50.792 ,5.928 ,4.106 
2025-06-08 10:35:00,20.535 ,53.665 ,5.923 ,4.106 
2025-06-08 10:40:00,20.618 ,52.072 ,5.924 ,4.111 
2025-06-08 10:45:00,20.243 ,49.537 ,5.927 ,4.104 
2025-06-08 10:50:00,20.803 ,55.575 ,5.931 ,4.103 
2025-06-08 10:55:00,20.260 ,49.010 ,5.939 ,4.110 
2025-06-08 11:00:00,20.713 ,56.817 ,5.928 ,4.107 
